area_code,hb_name,date_code,value_percent,distance_to_nearest_green_or_blue_space,age,gender,urban_rural_classification,simd_quintiles,type_of_tenure,household_type,ethnicity
S12000011,NHS Greater Glasgow and Clyde,2014,18,An 11 minute walk or more,All,All,All,All,Owned Mortgage/Loan,All,All
S12000011,NHS Greater Glasgow and Clyde,2013,60,A 5 minute walk or less,All,All,All,All,Owned Mortgage/Loan,All,All
S12000011,NHS Greater Glasgow and Clyde,2019,13,An 11 minute walk or more,All,All,All,All,Owned Mortgage/Loan,All,All
S12000011,NHS Greater Glasgow and Clyde,2018,1,Don't Know,All,All,All,All,Owned Mortgage/Loan,All,All
S12000011,NHS Greater Glasgow and Clyde,2018,62,A 5 minute walk or less,All,All,All,All,Owned Mortgage/Loan,All,All
S12000011,NHS Greater Glasgow and Clyde,2014,23,Within a 6-10 minute walk,All,All,All,All,Owned Mortgage/Loan,All,All
S12000011,NHS Greater Glasgow and Clyde,2014,59,A 5 minute walk or less,All,All,All,All,Owned Mortgage/Loan,All,All
S12000011,NHS Greater Glasgow and Clyde,2014,55,A 5 minute walk or less,65 years and over,All,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2014,63,A 5 minute walk or less,35-64 years,All,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2019,54,A 5 minute walk or less,All,All,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2013,58,A 5 minute walk or less,35-64 years,All,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2013,59,A 5 minute walk or less,65 years and over,All,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2013,29,Within a 6-10 minute walk,All,Female,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2013,27,Within a 6-10 minute walk,All,All,All,All,All,Pensioners,All
S12000011,NHS Greater Glasgow and Clyde,2018,30,Within a 6-10 minute walk,All,All,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2013,25,Within a 6-10 minute walk,65 years and over,All,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2013,28,Within a 6-10 minute walk,35-64 years,All,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2018,36,Within a 6-10 minute walk,65 years and over,All,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2015,17,Within a 6-10 minute walk,35-64 years,All,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2015,42,Within a 6-10 minute walk,65 years and over,All,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2019,30,Within a 6-10 minute walk,All,All,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2019,1,Don't Know,All,All,All,80% least deprived,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2019,54,A 5 minute walk or less,All,All,All,80% least deprived,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2015,0,Don't Know,All,All,All,80% least deprived,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2016,0,Don't Know,All,All,All,80% least deprived,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2018,50,A 5 minute walk or less,All,Female,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2014,62,A 5 minute walk or less,All,All,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2019,51,A 5 minute walk or less,All,All,All,All,All,With Children,All
S12000011,NHS Greater Glasgow and Clyde,2019,45,A 5 minute walk or less,All,All,All,All,All,Pensioners,All
S12000011,NHS Greater Glasgow and Clyde,2017,0,Don't Know,All,All,All,80% least deprived,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2014,62,A 5 minute walk or less,All,Female,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2014,62,A 5 minute walk or less,All,All,All,All,All,Adults,All
S12000011,NHS Greater Glasgow and Clyde,2019,62,A 5 minute walk or less,All,All,All,All,All,Adults,All
S12000011,NHS Greater Glasgow and Clyde,2014,56,A 5 minute walk or less,All,All,All,All,All,Pensioners,All
S12000011,NHS Greater Glasgow and Clyde,2016,52,A 5 minute walk or less,65 years and over,All,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2016,64,A 5 minute walk or less,35-64 years,All,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2015,72,A 5 minute walk or less,35-64 years,All,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2014,22,Within a 6-10 minute walk,All,All,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2014,24,Within a 6-10 minute walk,All,Male,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2014,20,Within a 6-10 minute walk,All,All,All,All,All,With Children,All
S12000011,NHS Greater Glasgow and Clyde,2014,23,Within a 6-10 minute walk,All,All,All,All,All,Pensioners,All
S12000011,NHS Greater Glasgow and Clyde,2014,20,Within a 6-10 minute walk,All,Female,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2016,28,Within a 6-10 minute walk,65 years and over,All,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2013,26,Within a 6-10 minute walk,All,All,All,All,All,Adults,All
S12000011,NHS Greater Glasgow and Clyde,2013,23,Within a 6-10 minute walk,All,Male,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2017,57,A 5 minute walk or less,35-64 years,All,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2015,44,A 5 minute walk or less,65 years and over,All,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2017,47,A 5 minute walk or less,65 years and over,All,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2017,25,Within a 6-10 minute walk,All,All,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2017,22,Within a 6-10 minute walk,All,All,All,All,All,With Children,All
S12000011,NHS Greater Glasgow and Clyde,2017,25,Within a 6-10 minute walk,All,Female,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2017,26,Within a 6-10 minute walk,All,Male,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2015,28,Within a 6-10 minute walk,All,Female,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2015,26,Within a 6-10 minute walk,All,All,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2015,41,Within a 6-10 minute walk,All,All,All,All,All,Pensioners,All
S12000011,NHS Greater Glasgow and Clyde,2015,23,Within a 6-10 minute walk,All,Male,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2015,19,Within a 6-10 minute walk,All,All,All,All,All,Adults,All
S12000011,NHS Greater Glasgow and Clyde,2015,23,Within a 6-10 minute walk,All,All,All,All,All,With Children,All
S12000011,NHS Greater Glasgow and Clyde,2017,20,Within a 6-10 minute walk,All,All,All,All,All,Pensioners,All
S12000011,NHS Greater Glasgow and Clyde,2014,21,Within a 6-10 minute walk,65 years and over,All,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2014,26,Within a 6-10 minute walk,35-64 years,All,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2016,18,Within a 6-10 minute walk,All,All,All,All,All,With Children,All
S12000011,NHS Greater Glasgow and Clyde,2019,36,Within a 6-10 minute walk,All,Female,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2017,20,Within a 6-10 minute walk,35-64 years,All,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2016,26,Within a 6-10 minute walk,35-64 years,All,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2018,28,Within a 6-10 minute walk,35-64 years,All,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2017,21,Within a 6-10 minute walk,65 years and over,All,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2013,26,Within a 6-10 minute walk,All,All,All,All,All,With Children,All
S12000011,NHS Greater Glasgow and Clyde,2014,23,Within a 6-10 minute walk,All,All,All,All,All,Adults,All
S12000011,NHS Greater Glasgow and Clyde,2018,28,Within a 6-10 minute walk,All,Female,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2017,31,Within a 6-10 minute walk,All,All,All,All,All,Adults,All
S12000011,NHS Greater Glasgow and Clyde,2018,33,Within a 6-10 minute walk,All,Male,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2016,24,Within a 6-10 minute walk,All,All,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2013,26,Within a 6-10 minute walk,All,All,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2016,27,Within a 6-10 minute walk,All,All,All,All,All,Adults,All
S12000011,NHS Greater Glasgow and Clyde,2016,28,Within a 6-10 minute walk,All,All,All,All,All,Pensioners,All
S12000011,NHS Greater Glasgow and Clyde,2016,30,Within a 6-10 minute walk,All,Male,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2019,31,Within a 6-10 minute walk,65 years and over,All,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2019,32,Within a 6-10 minute walk,35-64 years,All,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2019,29,Within a 6-10 minute walk,All,All,All,All,All,With Children,All
S12000011,NHS Greater Glasgow and Clyde,2019,28,Within a 6-10 minute walk,All,All,All,All,All,Adults,All
S12000011,NHS Greater Glasgow and Clyde,2019,33,Within a 6-10 minute walk,All,All,All,All,All,Pensioners,All
S12000011,NHS Greater Glasgow and Clyde,2019,22,Within a 6-10 minute walk,All,Male,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2016,19,Within a 6-10 minute walk,All,Female,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2013,65,A 5 minute walk or less,All,Male,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2013,54,A 5 minute walk or less,All,Female,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2019,59,A 5 minute walk or less,All,Male,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2018,47,A 5 minute walk or less,All,All,All,All,All,Pensioners,All
S12000011,NHS Greater Glasgow and Clyde,2018,59,A 5 minute walk or less,All,All,All,All,All,With Children,All
S12000011,NHS Greater Glasgow and Clyde,2013,59,A 5 minute walk or less,All,All,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2013,54,A 5 minute walk or less,All,All,All,All,All,With Children,All
S12000011,NHS Greater Glasgow and Clyde,2013,60,A 5 minute walk or less,All,All,All,All,All,Pensioners,All
S12000011,NHS Greater Glasgow and Clyde,2019,50,A 5 minute walk or less,All,Female,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2013,62,A 5 minute walk or less,All,All,All,All,All,Adults,All
S12000011,NHS Greater Glasgow and Clyde,2018,59,A 5 minute walk or less,All,Male,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2014,70,A 5 minute walk or less,All,All,All,All,All,With Children,All
S12000011,NHS Greater Glasgow and Clyde,2018,54,A 5 minute walk or less,All,All,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2014,63,A 5 minute walk or less,All,Male,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2018,55,A 5 minute walk or less,All,All,All,All,All,Adults,All
S12000011,NHS Greater Glasgow and Clyde,2013,1,Don't Know,All,All,All,All,All,With Children,All
S12000011,NHS Greater Glasgow and Clyde,2013,0,Don't Know,All,Male,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2013,1,Don't Know,All,All,All,All,All,Pensioners,All
S12000011,NHS Greater Glasgow and Clyde,2013,1,Don't Know,All,Female,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2013,1,Don't Know,All,All,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2017,0,Don't Know,All,Male,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2013,19,An 11 minute walk or more,All,All,All,All,All,With Children,All
S12000011,NHS Greater Glasgow and Clyde,2013,16,An 11 minute walk or more,All,Female,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2013,14,An 11 minute walk or more,All,All,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2016,1,Don't Know,All,Female,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2016,0,Don't Know,All,All,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2015,0,Don't Know,All,All,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2013,12,An 11 minute walk or more,All,All,All,All,All,Adults,All
S12000011,NHS Greater Glasgow and Clyde,2013,12,An 11 minute walk or more,All,Male,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2018,8,An 11 minute walk or more,All,Male,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2018,21,An 11 minute walk or more,All,Female,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2014,15,An 11 minute walk or more,All,All,All,All,All,Adults,All
S12000011,NHS Greater Glasgow and Clyde,2014,16,An 11 minute walk or more,All,All,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2014,18,An 11 minute walk or more,All,Female,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2014,11,An 11 minute walk or more,All,All,All,All,All,With Children,All
S12000011,NHS Greater Glasgow and Clyde,2014,13,An 11 minute walk or more,All,Male,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2017,1,Don't Know,All,All,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2017,1,Don't Know,All,Female,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2017,1,Don't Know,All,All,All,All,All,Adults,All
S12000011,NHS Greater Glasgow and Clyde,2015,0,Don't Know,All,Female,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2015,11,An 11 minute walk or more,All,All,All,All,All,With Children,All
S12000011,NHS Greater Glasgow and Clyde,2018,1,Don't Know,65 years and over,All,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2015,67,A 5 minute walk or less,All,Male,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2015,49,A 5 minute walk or less,All,All,All,All,All,Pensioners,All
S12000011,NHS Greater Glasgow and Clyde,2015,65,A 5 minute walk or less,All,All,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2016,65,A 5 minute walk or less,All,All,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2015,66,A 5 minute walk or less,All,All,All,All,All,With Children,All
S12000011,NHS Greater Glasgow and Clyde,2015,62,A 5 minute walk or less,All,Female,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2019,43,A 5 minute walk or less,65 years and over,All,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2019,58,A 5 minute walk or less,35-64 years,All,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2015,72,A 5 minute walk or less,All,All,All,All,All,Adults,All
S12000011,NHS Greater Glasgow and Clyde,2017,65,A 5 minute walk or less,All,All,All,All,All,With Children,All
S12000011,NHS Greater Glasgow and Clyde,2017,47,A 5 minute walk or less,All,All,All,All,All,Adults,All
S12000011,NHS Greater Glasgow and Clyde,2017,45,A 5 minute walk or less,All,All,All,All,All,Pensioners,All
S12000011,NHS Greater Glasgow and Clyde,2017,55,A 5 minute walk or less,All,Female,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2017,52,A 5 minute walk or less,All,Male,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2017,53,A 5 minute walk or less,All,All,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2018,45,A 5 minute walk or less,65 years and over,All,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2018,59,A 5 minute walk or less,35-64 years,All,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2013,13,An 11 minute walk or more,All,All,All,All,All,Pensioners,All
S12000011,NHS Greater Glasgow and Clyde,2017,34,An 11 minute walk or more,All,All,All,All,All,Pensioners,All
S12000011,NHS Greater Glasgow and Clyde,2016,66,A 5 minute walk or less,All,Female,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2016,78,A 5 minute walk or less,All,All,All,All,All,With Children,All
S12000011,NHS Greater Glasgow and Clyde,2014,17,An 11 minute walk or more,All,All,All,80% least deprived,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2013,15,An 11 minute walk or more,All,All,All,80% least deprived,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2019,16,An 11 minute walk or more,All,All,All,80% least deprived,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2014,62,A 5 minute walk or less,All,All,All,80% least deprived,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2015,25,Within a 6-10 minute walk,All,All,All,80% least deprived,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2018,15,An 11 minute walk or more,All,All,All,80% least deprived,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2013,1,Don't Know,All,All,All,80% least deprived,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2013,59,A 5 minute walk or less,All,All,All,80% least deprived,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2017,26,Within a 6-10 minute walk,All,All,All,80% least deprived,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2016,23,Within a 6-10 minute walk,All,All,All,80% least deprived,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2015,64,A 5 minute walk or less,All,All,All,80% least deprived,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2018,30,Within a 6-10 minute walk,All,All,All,80% least deprived,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2018,54,A 5 minute walk or less,All,All,All,80% least deprived,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2014,21,Within a 6-10 minute walk,All,All,All,80% least deprived,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2018,1,Don't Know,All,All,All,80% least deprived,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2019,29,Within a 6-10 minute walk,All,All,All,80% least deprived,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2017,53,A 5 minute walk or less,All,All,All,80% least deprived,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2013,25,Within a 6-10 minute walk,All,All,All,80% least deprived,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2016,10,An 11 minute walk or more,All,All,All,80% least deprived,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2016,64,A 5 minute walk or less,All,Male,All,All,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2016,49,A 5 minute walk or less,All,All,All,All,All,Pensioners,All
S12000011,NHS Greater Glasgow and Clyde,2015,10,An 11 minute walk or more,All,All,All,80% least deprived,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2017,21,An 11 minute walk or more,All,All,All,80% least deprived,All,All,All
S12000011,NHS Greater Glasgow and Clyde,2016,63,A 5 minute walk or less,All,All,All,All,All,Adults,All
S12000011,NHS Greater Glasgow and Clyde,2016,66,A 5 minute walk or less,All,All,All,80% least deprived,All,All,All
